@relation balanceGender

@attribute time numeric
@attribute memory numeric
@attribute continent {Asia,'North America',Europe,Unknown,'South America',AsiaEurope,AsiaAfrica,Australia,Africa,'South Africa',Antarctica,Antarctic}
@attribute program_vocabulary numeric
@attribute program_length numeric
@attribute calculated_estimated_program_length numeric
@attribute volume numeric
@attribute difficulty numeric
@attribute effort numeric
@attribute loc numeric
@attribute slocP numeric
@attribute lsloc numeric
@attribute comments numeric
@attribute blankLine numeric
@attribute cyclomatic_complexity numeric
@attribute numberOfFunction numeric
@attribute gender {male,female}

@data
62,19900,Asia,94,870,522.16205,5702.492301,73.791667,420796.411,178,107,92,71,15,33,6,female
93,130500,Asia,0,0,0,0,0,0,114,68,55,46,13,18,3,female
530,173800,Asia,75,733,393.795077,4565.7241,72.387097,330499.5123,143,121,118,22,3,35,8,female
483,173600,Asia,75,733,393.795077,4565.7241,72.387097,330499.5123,143,121,118,22,3,35,8,female
607,129600,Asia,61,699,308.388035,4145.585399,29.861111,123791.7862,236,163,131,73,32,37,13,female
30,600,AsiaEurope,80,526,425.898577,3325.334178,40.342105,134150.9814,146,58,46,88,12,20,4,female
62,31600,AsiaEurope,85,547,459.806716,3505.936842,41.511628,145537.1457,148,60,47,88,13,21,4,female
514,173400,Asia,126,1079,760.66124,7528.485037,83.333333,627373.7531,187,116,79,71,37,39,9,female
31,200,Asia,158,1629,1026.614,11897.85884,47.521008,565398.2499,146,142,140,4,2,69,2,female
607,189200,Asia,43,229,190.749723,1242.614629,22.736842,28253.13261,138,60,46,78,14,24,3,female
109,8300,Asia,119,1114,705.300276,7680.826988,133.166667,1022830.127,148,98,86,50,12,35,10,female
124,8300,Asia,119,1114,705.300276,7680.826988,133.166667,1022830.127,148,98,86,50,12,35,10,female
997,31500,Asia,130,1263,788.648633,8869.250548,67.148148,595553.7498,244,129,85,115,44,24,6,female
156,102500,Asia,103,973,586.277552,6505.965013,49.9375,324891.6278,157,87,79,70,8,28,6,female
62,4200,Europe,106,873,607.159568,5873.474557,81.5,478688.1764,217,68,33,149,35,24,10,female
93,16200,Asia,115,951,674.050794,6510.061038,58.651515,381824.9436,169,113,109,56,4,27,11,female
155,16100,Asia,116,944,680.148419,6473.934059,68.563492,443875.5265,167,113,109,54,4,29,10,female
109,8900,Europe,99,1341,557.313592,8889.967228,87.244898,775604.2836,220,86,30,134,56,49,30,female
31,15700,Asia,153,1408,960.835414,10218.40208,82.95,847616.4527,244,156,134,88,22,51,26,female
608,172800,Asia,93,743,518.592031,4858.594997,50.526316,245486.9051,201,74,56,127,18,27,5,female
888,31300,AsiaEurope,108,672,622.840654,4539.284401,62.795082,285044.7361,116,49,44,67,5,26,7,female
124,31400,Asia,139,1547,850.579519,11013.00184,104.873239,1154969.179,226,115,73,111,42,57,35,female
46,15900,Asia,6,14,15.509775,36.189475,0,0,152,73,73,79,0,72,38,female
31,15900,Asia,6,14,15.509775,36.189475,0,0,152,73,73,79,0,71,38,female
46,15900,Asia,6,14,15.509775,36.189475,0,0,152,73,73,79,0,72,38,female
61,16000,Asia,149,1619,934.900208,11687.83383,72.189474,843738.573,334,200,166,134,34,72,40,female
109,63500,Asia,124,1602,742.282184,11140.62249,83.3,928013.8534,321,241,221,80,20,55,14,female
93,16600,Asia,47,350,222.544456,1944.106098,29.166667,56703.09453,276,66,28,210,38,36,16,female
93,16300,Asia,107,1507,615.15414,10159.39075,138.28125,1404853.252,332,175,133,157,42,67,17,female
31,900,Asia,80,1643,437.870393,10386.92786,50.090909,520290.6592,504,361,300,143,61,82,25,female
92,44300,Asia,210,4369,1452.042082,33703.53867,162.462264,5475553.202,542,264,181,278,83,206,148,female
93,16500,Asia,73,432,380.057417,2674.004209,32.845238,87828.30493,45,36,34,9,2,18,1,female
93,11800,Asia,88,469,480.725308,3029.473429,36.638298,110994.7499,43,32,32,11,0,13,2,female
592,25500,AsiaEurope,56,307,272.555862,1782.857961,41.4,73810.31959,51,46,46,5,0,10,2,female
405,25500,Asia,62,400,309.460346,2381.678524,62.541667,148954.1444,67,61,61,6,0,17,2,female
78,20600,Asia,80,405,425.790319,2560.380878,42.576923,109013.1397,53,38,35,15,3,18,2,female
546,18600,Asia,55,250,265.212402,1445.339928,28.333333,40951.29797,48,38,34,10,4,13,2,female
77,20600,Asia,79,404,419.080878,2546.727422,44.236842,112659.1789,56,42,39,14,3,18,2,female
467,22700,Asia,58,369,284.98844,2161.594987,38.761905,83787.53903,52,49,48,3,1,16,1,female
124,26700,Unknown,53,311,255.604168,1781.383261,30.705882,54698.94485,66,48,45,18,3,12,3,female
108,11700,Asia,63,443,314.499263,2647.935006,42,111213.2703,67,61,61,6,0,25,2,female
327,23500,Asia,49,322,229.486868,1807.93657,27.294118,49346.03343,76,61,61,15,0,14,3,female
389,18200,Asia,57,312,278.355966,1819.861684,42.857143,77994.07219,72,53,43,19,10,14,3,female
561,31000,Asia,32,241,149.206718,1205,15,18075,74,67,66,7,1,11,2,female
358,21800,Asia,58,300,284.98844,1757.394299,29.952381,52638.14351,64,55,55,9,0,12,3,female
109,12000,Asia,67,474,339.524906,2875.326276,38.28125,110071.084,55,0,0,55,0,0,3,female
124,19600,Asia,81,550,433.250689,3486.917502,44,153424.3701,55,41,38,14,3,17,2,female
374,15200,Asia,62,340,307.906868,2024.426746,46.666667,94473.24812,50,42,38,8,4,13,2,female
77,11800,Asia,66,380,333.631223,2296.869765,45.931034,105497.6044,70,0,0,70,0,0,2,female
327,22500,Asia,51,330,242.460605,1871.900363,27,50541.3098,83,67,67,16,0,13,3,female
405,22100,Asia,62,353,310.172612,2101.831298,47.478261,99791.29465,77,48,35,29,13,9,2,female
124,23100,Asia,40,307,201.421245,1633.831925,19,31042.80658,76,58,52,18,6,12,2,female
62,16500,Unknown,96,658,540.530736,4332.905325,57.9,250875.2183,34,29,29,5,0,24,2,female
389,18200,Asia,59,294,290.85727,1729.497057,33.636364,58173.9919,59,54,53,5,1,13,2,female
109,27900,Asia,65,386,327.803208,2324.633976,40.111111,93243.6517,65,46,44,19,2,14,2,female
576,21500,Asia,69,361,352.582306,2205.177329,34.909091,76980.73585,73,55,51,18,4,9,2,female
93,20200,Unknown,52,316,251.353134,1801.338951,32.066667,57762.93569,73,49,39,24,10,13,3,female
108,20200,Unknown,53,324,258.024604,1855.846227,32.933333,61119.20242,73,51,43,22,8,14,3,female
109,8400,Europe,62,289,310.172612,1720.762734,37.304348,64191.93154,70,40,22,30,18,8,2,female
93,18600,Africa,72,323,373.239718,1992.885775,42.322581,84344.06895,60,52,49,8,3,13,2,female
124,16100,Asia,66,344,333.324018,2079.271577,55.2,114775.7911,48,45,45,3,0,12,1,female
639,17600,Asia,69,368,352.582306,2247.937,30.545455,68664.25746,56,48,44,8,4,12,2,female
109,16100,Asia,66,344,333.324018,2079.271577,55.2,114775.7911,48,45,45,3,0,12,1,female
61,11800,Asia,94,545,522.407801,3572.250924,40.48,144604.7174,46,32,32,14,0,21,3,female
109,36400,AsiaEurope,53,342,256.749775,1958.948795,26.59375,52095.79453,72,44,36,28,8,10,2,female
545,22500,Asia,56,287,272.555862,1666.710863,36.9,61501.63083,69,57,50,12,7,12,3,female
733,32100,Asia,53,397,259.433655,2273.98442,36.214286,82350.72151,52,37,32,15,5,16,2,female
93,10800,Asia,69,456,353.001331,2785.487152,64.967742,180966.8105,74,0,-6,74,6,0,2,female
78,11800,Asia,82,487,439.460071,3096.127826,51.697674,160062.6083,60,0,-3,60,3,0,2,female
639,19600,Asia,80,450,428.700868,2844.867643,33.983871,96679.61489,43,30,30,13,0,22,8,female
139,12300,Europe,83,529,446.833624,3372.395859,67.967391,229212.949,74,57,47,17,10,16,3,female
93,18200,Asia,0,0,0,0,0,0,83,71,71,12,0,14,3,female
482,25400,Asia,57,302,280.131868,1761.532784,38,66938.2458,62,45,43,17,2,12,3,female
436,17500,Europe,64,354,320.723238,2124,27.642857,58713.42857,67,55,52,12,3,21,1,female
514,19500,AsiaAfrica,60,346,296.1564,2043.784146,37.5,76641.90548,68,57,49,11,8,16,2,female
155,35200,Asia,70,431,359.214781,2641.72098,38.121212,100705.6059,50,48,48,2,0,26,3,female
530,27300,Asia,45,314,211.027484,1724.441872,20.090909,34645.60489,87,82,81,5,1,18,4,female
576,21500,Asia,64,319,320.723238,1914,35.357143,67673.57143,72,55,52,17,3,12,3,female
140,15700,Europe,77,535,406.002237,3352.730799,59.583333,199766.8768,64,53,53,11,0,17,2,female
109,17600,Asia,103,658,588.819803,4399.717347,73.072581,321498.7006,56,34,34,22,0,20,3,female
140,1000,Asia,63,380,314.961207,2271.366371,35.576923,80808.22666,58,51,50,7,1,19,1,female
639,30200,Asia,49,331,235.769325,1858.468958,26.208333,48707.37395,72,61,55,11,6,18,2,female
1154,19500,Asia,77,499,405.551932,3127.126484,73.894737,231078.1886,79,55,35,24,20,21,3,female
93,19200,AsiaEurope,56,279,272.555862,1620.252023,28.8,46663.25827,85,55,36,30,19,14,3,female
529,11700,Asia,79,539,419.080878,3397.737823,57.463415,195245.6174,90,69,68,21,1,18,2,female
93,11800,Asia,84,504,453.264076,3221.727981,51.133333,164737.6908,69,0,-3,69,3,0,2,female
405,42100,Asia,70,487,359.710772,2984.960829,41.516129,123924.0189,79,60,56,19,4,20,2,female
93,28800,Asia,86,641,469.396602,4119.235708,40.538462,166987.4783,85,76,75,9,1,21,1,female
109,30900,Asia,67,378,340.302694,2292.981714,41.931034,96147.09532,86,61,58,25,3,11,3,female
546,17500,Asia,63,424,316.169787,2534.366688,40.625,102958.6467,85,64,60,21,4,19,3,female
436,21100,Asia,62,382,308.328733,2274.502991,29.076923,66135.54849,88,0,-12,88,12,0,3,female
62,11800,Asia,93,566,516.082498,3701.163887,35.086538,129861.0291,81,53,51,28,2,19,3,female
78,11800,Asia,86,595,466.960974,3823.627529,77.391304,295915.5218,60,54,54,6,0,21,4,female
109,8400,Europe,77,352,405.551932,2205.908862,33.868421,74710.65015,74,45,28,29,17,8,2,female
109,13700,Asia,81,550,432.608018,3486.917502,47.357143,165130.4503,96,61,59,35,2,23,2,female
499,13900,Asia,74,451,385.538546,2800.463468,64.388889,180318.7311,80,63,52,17,11,21,3,female
124,27000,Asia,37,296,181.524906,1541.998196,17.5,26984.96843,75,54,49,21,5,12,2,female
576,19600,Asia,56,288,273.460397,1672.518218,34.078947,56997.66031,79,68,60,11,8,11,2,female
1684,24500,Asia,67,566,339.697386,3433.406482,37.741935,129583.4059,95,80,80,15,0,24,4,female
374,21100,AsiaEurope,57,324,277.015662,1889.856365,41.391304,78223.61996,75,60,55,15,5,14,3,female
577,30300,Asia,47,381,219.767975,2116.298352,23.571429,49884.17545,85,73,67,12,6,17,1,female
124,14900,Asia,85,503,459.806716,3223.923641,62.452381,201341.7074,75,50,46,25,4,20,1,female
233,17600,Unknown,76,529,398.842491,3305.153655,79,261107.1387,62,41,39,21,2,23,3,female
358,67000,Asia,67,407,339.956492,2468.898301,47.483333,117231.521,83,50,42,33,8,13,2,female
561,23400,Asia,55,373,267.808425,2156.447173,49.333333,106384.7272,64,53,52,11,1,18,1,female
530,20600,Asia,58,462,283.012837,2706.38722,32.583333,88183.11691,80,76,76,4,0,23,3,female
109,32600,Asia,41,363,208.130686,1944.791378,19.5,37923.43186,100,53,30,47,23,11,2,female
78,34300,Asia,78,516,412.298369,3243.267545,44.175,143271.3438,58,53,53,5,0,23,4,female
373,21800,Asia,64,453,322.916224,2718,57.5,156285,82,52,44,30,8,13,3,female
779,9800,Asia,67,453,339.956492,2747.938403,45.633333,125397.5891,102,69,51,33,18,14,4,female
405,18200,Europe,52,266,252.724214,1516.316965,29.857143,45272.89224,89,51,32,38,19,13,2,female
405,18200,Europe,52,266,252.724214,1516.316965,29.857143,45272.89224,89,51,32,38,19,13,2,female
218,233900,Asia,103,717,590.130687,4794.220878,56.367188,270236.7471,88,73,73,15,0,31,4,female
546,17500,Asia,67,416,340.302694,2523.493103,49.137931,123999.2301,93,83,77,10,6,23,4,female
217,32300,Unknown,43,371,221.659632,2013.144224,20.5,41269.45659,98,82,76,16,6,19,2,female
686,20700,Asia,69,447,354.26557,2730.510432,47.589286,129943.0411,84,65,54,19,11,19,8,female
529,27300,AsiaEurope,54,356,259.412299,2048.739951,55.25,113192.8823,79,73,70,6,3,16,1,female
545,26300,Asia,49,383,239.349967,2150.43387,25.35,54513.49861,79,69,65,10,4,17,4,female
358,15600,Asia,76,489,399.184538,3055.236554,39.828571,121685.7073,85,16,5,69,11,10,1,female
140,23100,Asia,60,431,300.370255,2545.869847,45.315789,115368.102,93,67,64,26,3,13,3,female
576,22500,AsiaEurope,59,523,288.676439,3076.622315,82.5,253821.341,79,64,57,15,7,19,2,female
389,22000,Asia,67,513,341.259086,3111.903755,37.037037,115255.6946,94,63,62,31,1,19,2,female
93,17600,Asia,74,476,386.90947,2955.699802,61.725806,182442.9539,88,63,55,25,8,20,5,female
171,19600,Asia,91,627,502.553552,4080.387239,57.75,235642.3631,67,56,55,11,1,22,3,female
93,14700,Europe,74,458,385.85086,2843.929641,40.588235,115430.0854,77,61,58,16,3,22,2,female
577,18600,AsiaEurope,64,516,320.406355,3096,80.862069,250348.9655,85,78,74,7,4,27,2,female
670,14900,Europe,78,520,412.298369,3268.409154,68.421053,223627.9947,87,73,68,14,5,22,2,female
389,21800,Asia,64,502,322.916224,3012,57.5,173190,85,47,41,38,6,12,3,female
109,15700,Europe,71,430,365.886251,2644.391261,50.090909,132459.9623,76,59,51,17,8,12,1,female
623,26000,Asia,90,605,494.39506,3927.571123,59.468085,233565.1338,78,58,58,20,0,19,5,female
436,28700,Asia,57,310,277.015662,1808.195904,30.304348,54796.19762,68,52,43,16,9,10,3,female
358,11800,Asia,80,584,426.332291,3692.006007,74.863636,276396.9952,68,58,58,10,0,21,3,female
108,26400,Asia,78,403,412.261373,2533.017094,43,108919.7351,68,46,30,22,16,15,1,female
421,26000,Asia,74,515,386.124638,3197.868483,50.318182,160910.9278,105,42,21,63,21,14,3,female
546,28000,Asia,84,582,453.264076,3720.32874,46.730769,173853.8238,67,47,44,20,3,37,10,female
389,26000,Asia,74,514,386.124638,3191.65903,50.318182,160598.4794,105,42,21,63,21,14,3,female
420,26000,Asia,74,515,386.124638,3197.868483,50.318182,160910.9278,105,42,21,63,21,14,3,female
404,26000,Asia,73,513,379.659632,3175.379999,51.25,162738.2249,106,42,20,64,22,14,3,female
405,26600,Asia,50,340,242.440796,1918.911105,22.166667,42535.86282,82,60,58,22,2,12,3,female
77,15900,Asia,66,532,334.512649,3215.617671,35.388889,113797.1365,68,41,36,27,5,26,2,female
109,30700,Europe,43,366,221.659632,1986.0129,20.5,40713.26445,114,54,25,60,29,14,3,female
78,11400,Asia,86,542,466.793022,3483.035497,67.422222,234833.9933,77,39,29,38,10,18,2,female
592,21300,Unknown,21,52,75.60964,228.400506,14.4,3288.967286,104,87,83,17,4,27,3,female
639,19400,Asia,74,435,386.124638,2701.112214,34.166667,92288.00065,78,50,41,28,9,12,2,female
156,15200,AsiaEurope,64,484,325.56805,2904,46.071429,133791.4286,165,98,38,67,60,21,7,female
389,26000,Asia,50,443,240.855491,2500.228292,35.576923,88950.42962,91,47,35,44,12,9,2,female
421,25700,Asia,144,852,900.2346,6108.776101,56.5,345145.8497,61,45,45,16,0,46,10,female
389,21500,Asia,62,414,310.172612,2465.037273,50.869565,125395.3743,89,76,76,13,0,22,2,female
342,15300,Asia,82,616,440.590582,3916.252035,48.342857,189322.8127,86,59,53,27,6,28,6,female
530,24400,Asia,89,683,487.737832,4422.925933,67.90625,300344.3142,104,96,93,8,3,30,2,female
436,28300,Asia,63,437,315.51765,2612.071327,51.68,134991.8462,94,72,67,22,5,20,2,female
732,55400,Asia,49,597,237.474993,3351.981777,24.181818,81057.01388,85,53,42,32,11,9,2,female
436,43100,AsiaEurope,77,599,405.551932,3753.805138,85.184211,319764.9271,100,70,58,30,12,23,6,female
296,9800,Asia,61,362,303.46317,2146.926916,49.565217,106412.8993,81,54,43,27,11,11,1,female
217,97900,Unknown,92,624,508.953325,4070.702661,90.039216,366522.8749,89,66,56,23,10,21,5,female
655,117500,Asia,92,733,508.670141,4781.770914,72.24,345435.1308,101,76,65,25,11,27,2,female
78,14300,Europe,75,569,392.942338,3544.197835,100.545455,356352.9823,89,67,49,22,18,27,3,female
62,18500,Asia,82,718,439.319264,4564.722339,86,392566.1212,70,55,51,15,4,32,3,female
62,11800,Asia,105,668,600.828574,4485.116006,79.413793,356180.0745,79,57,49,22,8,27,5,female
421,15700,Asia,95,558,530.851908,3665.979429,50.909091,186631.68,91,71,71,20,0,19,2,female
577,15700,Europe,75,465,392.402029,2896.400691,36.571429,105925.511,96,54,48,42,6,11,3,female
140,12700,Asia,81,752,433.608756,4767.567202,66.956522,319219.717,115,103,102,12,1,29,3,female
202,24500,AsiaEurope,72,440,372.394982,2714.767001,42.470588,115297.7514,91,52,43,39,9,13,2,female
124,29400,Asia,80,647,425.790319,4090.287477,50.461538,206402.1989,113,82,82,31,0,33,6,female
108,6900,Asia,85,511,460.486921,3275.198768,40.021277,131077.6358,125,77,67,48,10,13,2,female
62,12800,Asia,104,831,594.209329,5568.065406,107.161017,596679.5513,77,8,-2,69,10,11,3,female
62,12800,Asia,104,831,594.209329,5568.065406,107.161017,596679.5513,77,8,-2,69,10,11,3,female
156,27400,Europe,75,502,392.942338,3126.866983,80.181818,250717.8799,104,73,51,31,22,23,4,female
93,13700,Asia,95,758,533.19324,4979.950551,49.728814,247647.0325,124,92,91,32,1,25,3,female
249,48000,Asia,62,651,307.906868,3876.181798,82.962963,321579.527,106,68,58,38,10,19,3,female
78,15000,Asia,85,620,459.806716,3973.82238,54.697674,217358.8428,116,80,80,36,0,20,3,female
638,75300,AsiaEurope,56,529,273.460397,3072.090754,114.894737,352967.0587,94,74,67,20,7,17,2,female
234,112700,Asia,97,670,545.351855,4421.941604,49.824561,220321.301,93,70,67,23,3,28,4,female
390,5900,Asia,76,456,398.994424,2849.054946,47.777778,136121.5141,81,59,54,22,5,7,2,female
78,14800,Asia,82,505,439.319264,3210.563762,45,144475.3693,80,66,61,14,5,20,1,female
592,15600,Asia,60,425,296.791699,2510.428503,40.217391,100962.8855,122,76,49,46,27,14,3,female
358,15300,Asia,83,614,447.182976,3914.274211,46.347222,181415.7367,93,59,53,34,6,28,6,female
607,29300,Asia,85,557,459.806716,3570.030751,56.821429,202854.2473,95,72,70,23,2,18,2,female
233,35500,Asia,73,807,379.34213,4995.188419,52.121212,260355.2752,77,60,56,17,4,47,3,female
639,75300,AsiaEurope,56,539,273.460397,3130.164303,114.894737,359639.4039,96,74,67,22,7,17,2,female
358,16600,Antarctica,111,730,645.065676,4959.923582,82.617188,409774.9366,85,56,56,29,0,28,6,female
124,28000,Asia,79,473,419.739897,2981.688294,45.885714,136816.8971,107,52,25,55,27,13,4,female
109,6900,Asia,85,535,460.486921,3429.024151,40.021277,137233.924,129,81,71,48,10,14,2,female
155,33800,Europe,81,642,432.536756,4070.183702,53.658537,218400.1011,123,89,81,34,8,28,5,female
124,22100,Asia,79,643,419.00781,4053.331021,69.225,280591.8399,109,93,92,16,1,27,2,female
374,13300,AsiaEurope,80,556,425.790319,3514.992021,69.384615,243886.3694,95,68,54,27,14,21,1,female
171,45000,Asia,109,868,631.668899,5874.783994,70.061538,411596.4047,76,0,-3,76,3,0,1,female
1029,7800,Asia,59,415,290.159225,2441.296865,32.869565,80244.36654,102,68,51,34,17,16,5,female
327,16600,Asia,81,765,432.536756,4849.985252,99.02439,480266.8323,104,83,75,21,8,23,4,female
389,17000,Asia,85,456,459.806716,2922.682267,43,125675.3375,91,47,35,44,12,19,2,female
389,34800,Asia,52,348,252.724214,1983.753022,29.857143,59229.19737,102,61,56,41,5,12,2,female
374,17100,Asia,85,462,459.806716,2961.138612,43,127328.9603,91,47,35,44,12,19,2,female
623,27400,Asia,51,404,250.930872,2291.659838,30.909091,70833.12227,116,61,41,55,20,23,2,female
93,9900,AsiaEurope,101,698,573.553272,4647.431615,64.779661,301059.0446,110,72,61,38,11,17,2,female
171,20100,Europe,58,572,295.239106,3350.765129,41.538462,139185.6284,107,66,55,41,11,13,5,female
155,26400,AsiaEurope,71,596,366.130687,3665.249283,91.40625,335026.6923,105,85,79,20,6,29,2,female
124,28000,Asia,69,559,354.859294,3414.665171,41.222222,140760.0865,152,75,33,77,42,15,2,female
78,14700,Asia,130,800,787.947057,5617.89425,94.375,530188.7699,130,92,75,38,17,26,12,female
171,17600,Asia,82,630,440.20115,4005.257763,81.777778,327541.0793,109,62,48,47,14,15,4,female
78,23500,Asia,82,690,439.354456,4386.710883,41.904762,183824.0751,80,59,57,21,2,29,2,female
155,32900,AsiaEurope,82,697,439.319264,4431.213747,65,288028.8936,81,61,56,20,5,28,2,female
124,14900,Asia,0,0,0,0,0,0,106,75,68,31,7,20,2,female
155,127200,Asia,109,599,631.133389,4054.142411,45,182436.4085,92,75,71,17,4,20,6,female
576,26400,Asia,55,462,266.827923,2670.988188,61.578947,164476.641,89,63,54,26,9,16,1,female
1512,27500,AsiaEurope,79,599,419.227106,3775.964668,54.486486,205739.0479,123,66,52,57,14,16,3,female
358,21500,Unknown,56,444,274.479895,2578.465585,71.777778,185076.5298,85,65,65,20,0,16,3,female
452,80200,Asia,79,572,419.00781,3605.762588,51.794872,186760.011,95,60,56,35,4,19,5,female
280,12800,Asia,92,736,508.953325,4801.3416,82.401961,395639.9622,111,58,48,53,10,17,3,female
124,29400,Asia,41,442,197.726941,2368.037986,21.6,51149.6205,115,77,76,38,1,16,2,female
592,31200,AsiaEurope,80,603,426.079159,3812.122641,73.569767,280456.9762,107,66,52,41,14,18,4,female
1887,88000,Asia,66,602,336.516432,3638.72526,63,229239.6914,117,68,36,49,32,22,3,female
140,26000,Asia,103,703,586.277552,4700.609871,53.714286,252489.9016,84,58,58,26,0,26,8,female
405,17200,Asia,73,677,378.946151,4190.511226,42.368421,177545.3441,170,113,91,57,22,22,4,female
607,28400,Asia,55,446,266.827923,2578.486432,61.578947,158780.4803,90,62,53,28,9,16,1,female
